year,month,day,hour,minute,lat,lon
2021,04,18,8,40,40.697735,-73.96093
2021,04,23,19,50,40.69474,-73.97805
2021,04,20,16,03,40.61661,-73.96073
2021,04,21,18,00,40.674664,-73.97025
2021,04,21,14,20,40.664707,-73.90948
2021,04,21,8,30,40.615086,-73.952385
2021,04,21,12,15,40.868496,-73.92173
2021,04,21,15,30,40.665947,-73.8735
2021,04,21,13,08,40.623463,-74.025116
2021,04,21,6,30,40.66919,-73.99682
2021,04,22,9,30,40.692726,-73.85558
2021,04,22,22,13,40.737587,-73.76841
2021,04,23,11,35,40.680115,-73.75324
2021,04,23,13,25,40.86946,-73.87987
2021,04,23,9,05,40.726482,-73.79824
2021,04,11,20,00,40.760143,-73.907005
2021,04,21,14,15,40.710472,-73.960945
2021,04,21,14,00,40.78257,-73.94522
2021,04,22,16,22,40.74198,-73.82475
2021,04,22,17,15,40.76301,-73.87532
2021,04,22,15,05,40.666637,-73.76715
2021,04,23,17,55,40.75727,-73.74765
2021,04,20,10,45,40.51583,-74.233536
2021,04,22,7,45,40.84649,-73.932205
2021,04,22,1,45,40.7858,-73.821915
2021,04,22,11,32,40.71473,-73.94208
2021,04,20,4,40,40.71388,-73.921646
2021,04,21,19,10,40.713,-73.78237
2021,04,22,14,15,40.67897,-74.00831
2021,04,22,18,30,40.884735,-73.86123
2021,04,23,0,10,40.85535,-73.91836
2021,04,22,11,27,40.620262,-73.90915
2021,04,23,15,10,40.71521,-73.98427
2021,04,23,6,00,40.737007,-73.98157
2021,04,20,15,12,40.65415,-73.949936
2021,04,22,21,15,40.882015,-73.8662
2021,04,23,13,35,40.84519,-73.9112
2021,04,23,8,40,40.667156,-73.9101
2021,04,23,9,00,40.700478,-73.92534
2021,04,23,5,08,40.739143,-73.90109
2021,04,23,10,15,40.692463,-73.81082
2021,04,22,19,38,40.87821,-73.85609
2021,04,22,7,30,40.70219,-73.928345
2021,04,21,16,35,40.726105,-73.94615
2021,09,11,19,35,40.858418,-73.88514
2021,09,13,17,30,40.79699,-73.93563
2021,09,14,13,21,40.7905,-73.94755
2021,09,14,17,40,40.712856,-73.76802
2021,09,14,13,45,40.633198,-74.013466
2021,09,09,13,00,40.65631,-73.947266
2021,09,14,21,00,40.7688,-73.99249
2021,09,14,18,05,40.628845,-73.99855
2021,09,14,12,40,40.813213,-73.89098
2021,09,14,15,25,40.72804,-73.98082
2021,09,10,19,52,40.732925,-74.00007
2021,09,14,2,42,40.749798,-73.70587
2021,09,14,16,30,40.745228,-74.00597
2021,09,12,14,48,40.852306,-73.89811
2021,09,14,14,00,40.83279,-73.88523
2021,09,14,8,20,40.66528,-73.73562
2021,09,14,10,22,40.795624,-73.93244
2021,09,14,18,45,40.81346,-73.90605
2021,09,14,12,18,40.606396,-73.75176
2021,09,14,0,00,40.737156,-73.87941
2021,09,14,15,43,40.765026,-73.9632
2021,09,14,16,00,0.0,0.0
2021,08,28,22,10,40.734974,-74.000145
2021,09,14,6,30,40.687016,-73.77487
2021,09,01,15,05,40.699627,-73.923836
2021,09,14,21,00,40.760044,-73.89756
2021,09,14,8,45,40.705658,-73.93171
2021,09,14,17,31,40.7293,-73.862854
2021,09,01,9,50,40.74074,-73.97601
2021,09,14,19,20,40.633904,-73.99329
2021,09,14,15,18,40.64366,-73.90067
2021,09,14,16,24,40.66003,-73.92179
2021,09,14,12,15,40.67539,-73.88113
2021,09,14,19,20,40.65866,-73.89046
2021,08,30,20,11,40.66807,-73.950676
2021,09,14,8,15,40.79072,-73.81009
2021,09,14,21,30,40.787025,-73.793
2021,09,14,5,00,40.749744,-73.884315
2021,09,14,18,35,40.752724,-73.996796
2021,09,14,9,30,40.72921,-73.85218
2021,09,14,15,50,0.0,0.0
2021,12,15,19,35,40.7248,-73.89741
2021,09,09,13,22,40.746223,-73.98906
2021,09,14,14,48,40.764107,-73.96682
2021,09,14,12,52,40.825912,-73.86249
2021,09,13,8,40,40.797306,-73.93446
2021,09,14,8,45,40.738373,-73.86008
2021,09,14,9,30,40.71045,-73.95686
2021,09,14,22,29,40.66157,-73.91548
2021,09,14,11,00,40.64957,-73.93887
2021,09,14,10,18,40.619907,-74.08591
2021,09,14,16,10,40.59758,-73.94813
2021,09,14,15,20,40.620235,-74.16535
2021,09,14,14,15,40.8169,-73.88631
2021,09,12,22,20,40.822445,-73.885666
2021,09,14,11,30,40.624958,-74.145775
2021,12,16,16,24,40.674652,-73.98009
2021,09,14,13,45,40.65452,-73.882225
2021,09,14,12,50,40.767696,-73.7329
2021,09,14,17,16,40.61706,-73.96371
2021,09,14,11,43,40.75422,-73.940704
2021,09,14,19,29,40.730564,-73.99052
2021,09,14,8,20,40.632164,-74.166336
2021,09,14,2,13,40.748325,-73.79231
2021,09,14,5,00,40.676693,-73.99683
2021,09,12,19,40,40.70237,-73.90696
2021,09,14,8,27,40.62826,-73.99915
2021,09,14,15,03,40.751366,-73.96798
2021,08,31,8,36,40.77925,-73.91389
2021,09,06,2,25,40.646015,-74.00579
2021,09,14,14,00,40.707363,-74.01322
2021,09,14,13,00,40.698414,-73.9338
2021,09,14,19,15,40.726295,-73.84104
2021,09,14,19,30,40.699776,-73.98246
2021,08,12,13,00,40.623444,-74.14917
2021,09,14,15,22,40.68158,-73.76548
2021,09,07,19,05,40.737167,-74.001465
2021,09,10,0,10,40.848625,-73.93425
2021,09,14,10,09,40.70001,-73.830894
2021,09,14,19,05,40.762722,-73.94201
2021,09,14,19,46,40.80477,-73.94139
2021,09,14,22,38,40.769268,-73.96937
2021,09,14,8,20,40.762268,-73.89134
2021,09,14,14,30,40.691406,-73.8374
2021,09,14,21,20,40.757473,-73.91582
2021,09,14,18,20,40.655495,-73.88833
2021,09,14,8,17,40.850822,-73.90147
2021,09,08,19,45,40.684513,-73.909386
2021,09,13,14,41,40.826767,-73.888855
2021,09,14,8,15,40.67506,-73.916626
2021,09,11,18,45,40.68405,-73.98157
2021,09,14,13,50,40.67062,-73.809235
2021,09,04,11,20,40.83801,-73.87329
2021,09,13,21,40,40.85586,-73.89462
2021,09,14,5,25,40.745773,-73.890274
2021,09,13,22,43,40.73401,-74.00457
2021,09,14,10,30,40.73656,-73.98902
2021,09,14,17,05,40.734768,-73.99064
2021,09,08,10,41,40.707104,-73.759
2021,09,14,17,05,40.675117,-74.00962
2021,09,14,17,00,40.761673,-73.84411
2021,09,14,22,15,40.666435,-73.95341
2021,09,09,15,17,40.824398,-73.88306
2021,09,13,17,45,40.66256,-73.99586
2021,09,14,7,57,40.62392,-73.996506
2021,09,14,11,50,40.662132,-73.941444
2021,09,14,9,25,40.8595,-73.84301
2021,09,14,13,29,40.67224,-73.893555
2021,09,14,14,05,40.65505,-73.95631
2021,09,14,18,23,40.64485,-73.911125
2021,09,14,9,30,40.677616,-73.975075
2021,09,14,16,30,40.64844,-73.88242
2021,09,14,17,45,40.621635,-73.96559
2021,09,14,17,23,40.608807,-73.924126
2021,09,14,7,20,40.803593,-73.919785
2021,09,13,20,15,40.762638,-73.982155
2021,09,14,13,53,40.58516,-73.9874
2021,09,10,13,22,40.71416,-73.989075
2021,09,14,16,55,40.828835,-73.82162
2021,09,14,22,30,40.687023,-73.97621
2021,07,04,11,30,40.707264,-73.773476
2021,09,14,7,40,40.85937,-73.9068
2021,09,14,16,30,40.75076,-73.757835
2021,09,13,14,29,40.600765,-73.75405
2021,09,14,14,30,40.83611,-73.92238
2021,12,06,8,48,40.76943,-73.91025
2021,12,16,18,15,40.664097,-73.90932
2021,12,17,1,55,40.736183,-73.89687
2021,12,15,22,14,40.67347,-73.98121
2021,12,17,18,08,40.69221,-73.92293
2021,12,15,1,00,40.67793,-73.87189
2021,12,17,10,40,40.759624,-73.99548
2021,12,16,0,00,40.7177,-73.839424
2021,12,15,17,23,40.86804,-73.879105
2021,12,17,23,00,40.698418,-73.80106
2021,12,17,4,00,40.709072,-73.78964
2021,12,15,10,44,40.66852,-73.890175
2021,12,17,16,40,40.751114,-73.98499
2021,12,16,17,20,40.820187,-73.890686
2021,12,17,9,00,40.823303,-73.887115
2021,12,16,14,45,40.680573,-74.00644
2021,12,16,15,30,40.714237,-73.994225
2021,12,15,10,41,40.721436,-73.99555
2021,12,15,9,30,40.580166,-73.95254
2021,12,17,2,00,40.718456,-73.99482
2021,12,17,7,32,40.722622,-73.849144
2021,12,15,16,40,40.5763,-73.96854
2021,12,17,20,30,40.619553,-74.13158
2021,12,17,11,00,40.72671,-73.80871
2021,12,17,18,25,40.78583,-73.79839
2021,12,16,9,00,40.618973,-74.00523
2021,12,15,17,30,40.65642,-73.933815
2021,12,17,11,50,40.778893,-73.80558
2021,12,10,20,41,40.84549,-73.888985
2021,12,02,11,50,0.0,0.0
2021,12,09,17,45,40.753704,-73.87199
2021,12,17,2,10,40.56146,-74.11227
2021,12,15,15,00,40.883724,-73.90146
2021,12,16,20,49,40.70622,-73.72792
2021,12,11,5,58,40.708363,-73.99886
2021,12,16,14,24,40.716278,-74.00454
2021,12,16,15,25,40.77039,-73.91771
2021,12,15,19,25,40.751114,-73.98503
2021,12,07,15,46,40.853115,-73.89759
2021,12,15,22,00,40.891422,-73.8551
2021,12,17,14,50,40.662846,-73.94284
2021,12,15,18,09,40.88263,-73.839516
2021,12,15,17,30,40.836937,-73.927124
2021,12,14,0,00,40.856136,-73.85146
2021,12,13,19,25,40.576553,-73.95667
2021,12,17,16,05,40.580208,-74.09975
2021,12,10,19,17,40.848606,-73.91397
2021,12,13,15,10,40.844864,-73.91015
2021,12,15,13,59,0.0,0.0
2021,12,15,15,28,40.73848,-73.98343
2021,12,16,18,20,40.761684,-73.94162
2021,12,15,12,00,40.632145,-73.952736
2021,12,16,18,30,40.7712,-73.83345
2021,12,14,18,45,40.575787,-73.97079
2021,12,17,12,48,40.609253,-73.92338
2021,12,15,17,42,40.657333,-73.899445
2021,12,10,8,55,40.756546,-73.99218
2021,12,15,11,55,40.693207,-73.971596
2021,12,15,16,40,40.675644,-73.94161
2021,12,16,11,41,40.76236,-73.994064
2021,12,15,6,57,40.700726,-73.94194
2021,12,17,1,12,40.675186,-73.933304
2021,12,16,19,56,40.591133,-73.94984
2021,12,15,19,45,40.790314,-73.94769
2021,12,07,17,29,40.67043,-73.928185
2021,12,13,14,21,40.77954,-73.988
2021,12,15,14,00,40.725483,-73.94973
2021,12,16,12,30,40.86247,-73.90029
2021,12,15,5,45,40.894978,-73.846375
2021,12,15,9,15,40.862717,-73.9023
2021,12,15,15,15,40.69537,-73.76326
2021,11,29,12,50,40.661835,-73.893105
2021,12,15,14,45,40.621315,-74.01071
2021,12,15,18,00,40.839733,-73.89882
2021,12,15,11,30,40.706367,-73.816734
2021,12,15,11,30,40.63878,-73.98322
2021,12,17,22,57,40.76468,-73.9643
2021,12,15,15,10,40.6287,-74.11615
2021,12,16,13,30,40.80347,-73.956055
2021,12,17,20,45,40.66235,-73.95082
2021,12,15,8,30,40.703,-73.813484
2021,12,17,16,52,40.719296,-74.008705
2021,12,17,3,40,40.76734,-73.96868
2021,12,17,14,00,40.662582,-73.96291
2021,12,17,21,00,40.8827,-73.89273
2021,12,15,20,54,40.75604,-73.99066
2021,11,30,7,30,40.896526,-73.855644
2021,12,13,15,23,40.89505,-73.88489
2021,12,17,15,34,40.605675,-73.966965
2021,12,15,20,45,40.84193,-73.88582
2021,12,11,12,42,40.69239,-73.79623
2021,12,15,21,40,40.6771,-73.92479
2021,12,17,15,40,40.836124,-73.88987
2021,12,17,5,45,40.888454,-73.84197
2021,12,16,17,45,40.72588,-73.941696
2021,12,16,17,18,40.71889,-73.903175
2021,12,04,1,00,40.75839,-73.91365
2021,12,17,13,21,40.613995,-73.99538
2021,12,15,16,53,40.829502,-73.87462
2021,12,16,13,00,40.62427,-73.99255
2021,12,15,8,15,40.818592,-73.935905
2021,12,06,18,30,40.691948,-73.93983
2021,12,15,17,35,40.661587,-73.74033
2021,12,15,7,00,40.531918,-74.19175
2021,12,12,0,20,40.761444,-73.87602
2021,12,16,15,20,40.659042,-73.89099
2021,12,17,15,51,40.749866,-73.86273
2021,12,16,23,30,40.629707,-73.90486
2021,12,15,17,12,40.75596,-73.99814
2021,12,17,13,00,40.722977,-73.97992
2021,12,16,7,12,40.60981,-73.92251
2021,12,16,12,00,40.749165,-73.98841
2021,12,15,7,05,40.71042,-73.85964
2021,12,16,15,50,40.669228,-73.9556
2021,12,14,6,15,40.88742,-73.89449
2021,12,16,13,00,40.71181,-73.78785
2021,12,08,16,45,40.66917,-73.98631
2021,12,14,0,01,40.762276,-73.89132
2021,12,15,23,02,40.609417,-73.9677
2021,12,13,7,11,40.628185,-74.14792
2021,12,17,8,06,40.576504,-74.1037
2021,12,16,16,30,40.830837,-73.8987
2021,12,15,10,03,40.595707,-73.965065
2021,12,16,15,25,40.77039,-73.91771
2021,12,16,13,10,40.82138,-73.852264
2021,12,16,9,45,40.606297,-73.99791
2021,12,17,13,10,40.636784,-74.018974
2021,12,17,17,18,40.654205,-73.910576
2021,12,16,4,30,40.641735,-73.95442
2021,11,24,22,11,40.69475,-73.75118
2021,12,17,17,30,40.60307,-74.01667
2021,12,08,15,37,40.724808,-73.91053
2021,12,16,19,28,40.78642,-73.978065
2021,12,16,5,07,40.651863,-73.86536
2021,12,13,14,21,40.88489,-73.86437
2021,12,15,13,26,40.795956,-73.97083
2021,12,16,23,20,40.787792,-73.97123
2021,12,15,11,49,40.78029,-73.94386
2021,12,16,23,19,40.69335,-73.934135
2021,12,16,0,23,40.732822,-73.95205
2021,12,17,11,50,40.719116,-73.99146
2021,12,16,16,10,40.817226,-73.94231
2021,12,15,8,20,40.72634,-73.76508
2021,12,15,15,30,40.72165,-73.94196
2021,12,15,23,01,40.803593,-73.919785
2021,12,17,4,35,40.651733,-73.93039
2021,12,17,9,33,40.757523,-73.82914
2021,12,16,8,58,40.6767,-73.795
2021,12,15,2,30,40.736996,-73.998146
2021,12,16,20,06,40.785732,-73.97645
2021,12,17,3,50,40.670124,-73.95528
2021,04,18,10,06,40.67398,-73.899315
2021,04,19,14,30,40.74938,-73.88789
2021,04,24,14,00,40.650642,-73.909805
2021,04,24,2,15,40.653805,-73.93061
2021,12,11,20,25,40.601948,-73.99382
2021,12,15,7,41,40.832817,-73.867546
2021,12,15,8,30,40.7007,-73.83805
2021,12,15,23,43,40.76213,-73.7295
2021,12,17,20,00,40.631004,-73.88774
2021,12,16,15,22,40.846733,-73.90649
2021,12,15,17,45,40.609535,-73.75372
2021,12,17,9,12,40.636818,-73.89715
2021,12,16,17,50,40.671932,-73.85165
2021,12,16,20,28,40.758995,-73.87459
2021,12,17,14,45,40.69728,-73.84733
2021,12,14,10,20,40.847855,-73.937904
2021,12,16,10,59,40.751637,-73.90985
2021,11,26,2,04,40.748158,-73.97033
2021,12,14,7,40,40.691612,-73.93976
2021,12,17,0,10,40.808163,-73.92653
2021,12,16,13,23,40.760742,-73.974655
2021,12,11,12,00,40.64336,-73.954575
2021,12,17,8,25,40.765675,-73.97624
2021,04,24,11,09,40.82814,-73.8953
2021,04,24,5,00,40.87721,-73.90074
2021,04,24,7,30,40.826496,-73.93692
2021,04,23,17,40,40.663227,-73.93159
2021,04,24,1,30,40.754807,-73.9626
2021,04,24,4,27,40.895485,-73.863884
2021,04,24,6,30,40.575974,-74.12564
2021,04,24,14,30,40.745922,-73.87864
2021,04,15,16,25,40.641186,-73.98572
2021,04,24,4,02,40.86776,-73.89896
2021,04,24,18,30,40.815403,-73.93992
2021,04,24,14,20,40.740875,-73.89962
2021,04,23,17,15,40.808292,-73.94883
2021,04,24,0,01,40.766705,-73.89024
2021,04,24,21,37,40.747765,-73.98296
2021,04,24,12,03,40.87341,-73.87589
2021,04,24,9,20,40.84525,-73.91499
2021,04,23,17,00,40.69068,-73.85306
2021,04,24,19,33,40.772434,-73.79997
2021,04,24,10,27,40.828114,-73.93107
2021,04,22,10,45,40.69469,-73.99117
2021,04,24,12,36,40.716812,-73.99777
2021,04,24,8,00,40.791527,-73.84176
2021,04,24,14,50,40.73145,-73.89581
2021,04,22,8,13,40.634045,-74.013245
2021,04,24,22,00,40.75184,-73.94806
2021,04,24,6,46,40.688004,-73.7569
2021,04,23,13,31,40.8324,-73.870384
2021,04,24,19,10,40.847427,-73.931404
2021,04,24,8,00,40.672848,-73.9675
2021,04,23,16,30,40.790417,-73.95184
2021,04,24,23,39,40.806164,-73.909134
2021,04,24,1,23,40.824432,-73.873604
2021,04,24,13,45,40.72225,-74.00592
2021,04,24,14,35,40.822468,-73.891754
2021,04,24,12,23,40.89711,-73.88008
2021,04,22,22,00,40.683228,-73.907135
2021,04,24,20,34,40.616104,-73.97745
2021,04,23,14,58,40.65136,-73.86971
2021,04,24,14,15,40.680042,-74.007065
2021,04,24,9,10,40.85162,-73.82653
2021,04,24,16,45,40.70323,-74.01243
2021,04,19,14,53,40.5751,-73.998566
2021,04,24,9,32,40.64571,-73.91206
2021,04,24,20,55,40.662014,-73.886826
2021,04,24,6,45,40.775562,-73.95035
2021,04,24,3,30,40.67059,-73.876114
2021,04,24,18,35,40.797943,-73.94003
2021,12,16,17,30,40.561584,-74.13397
2021,04,24,2,45,40.86241,-73.9225
2021,04,21,11,30,40.637104,-73.99106
2021,04,24,23,30,40.846157,-73.86726
2021,04,24,21,17,40.67846,-73.782455
2021,04,24,19,35,40.60683,-73.9647
2021,04,21,17,00,40.666878,-73.901276
2021,04,24,14,35,0.0,0.0
2021,04,24,21,00,40.746235,-73.89895
2021,04,24,4,45,40.897625,-73.85625
2021,04,24,18,20,40.645245,-74.003006
2021,04,24,17,00,40.76417,-73.83967
2021,04,24,15,00,40.6656,-73.9588
2021,04,24,0,30,40.60594,-73.97929
2021,04,24,7,40,40.862682,-73.83895
2021,04,24,7,23,40.831993,-73.90541
2021,04,23,19,25,40.806175,-73.935745
2021,04,23,9,06,40.681503,-73.974236
2021,04,22,21,00,40.665947,-73.95089
2021,04,24,3,52,40.70557,-73.73908
2021,04,05,13,30,40.822834,-73.941925
2021,04,24,21,23,40.836597,-73.840546
2021,04,24,13,00,40.71702,-73.830505
2021,04,06,8,35,40.726162,-73.7991
2021,04,24,17,45,40.843063,-73.90954
2021,04,23,15,45,40.810173,-73.937416
2021,04,23,12,10,40.67871,-73.86701
2021,04,24,12,20,40.56025,-74.16974
2021,02,18,13,49,40.80861,-73.965294
2021,12,15,18,25,40.714207,-73.92817
2021,04,24,17,40,40.722095,-73.77772
2021,04,24,5,20,40.766434,-73.83767
2021,04,24,20,30,40.76325,-73.96675
2021,04,17,11,55,40.72443,-73.989136
2021,04,24,17,33,40.825226,-73.91028
2021,04,20,0,00,40.82642,-73.88251
2021,04,23,17,44,40.751904,-73.883514
2021,04,24,15,40,40.59359,-73.99613
2021,04,24,18,23,40.753265,-73.985245
2021,04,24,11,00,40.70742,-73.94221
2021,04,24,0,26,40.653793,-74.008095
2021,04,24,17,30,40.870705,-73.84106
2021,04,24,10,20,40.659832,-73.897606
2021,04,24,3,00,40.821815,-73.94266
2021,04,23,23,20,40.794758,-73.94235
2021,04,24,9,50,40.676495,-73.913704
2021,04,24,23,37,40.683804,-73.833534
2021,04,24,15,35,40.699436,-73.91229
2021,04,24,8,57,40.71198,-73.86059
2021,04,23,15,44,40.835915,-73.8731
2021,04,24,22,50,40.693314,-73.74009
2021,04,24,16,00,40.753113,-73.86
2021,04,24,7,30,40.836018,-73.9243
2021,04,24,16,35,40.689358,-73.9821
2021,04,23,13,40,40.74906,-73.89083
2021,04,24,23,10,40.67187,-73.95464
2021,04,24,20,36,40.685497,-73.86978
2021,04,24,18,00,40.83047,-73.90391
2021,04,24,21,30,40.82371,-73.879
2021,04,09,9,40,40.659355,-73.951454
2021,04,24,14,00,40.669395,-73.80771
2021,04,24,15,00,40.607765,-74.13169
2021,04,24,17,00,40.744846,-73.835686
2021,04,24,17,00,40.689583,-73.972145
2021,04,24,20,00,40.83613,-73.88987
2021,12,17,20,10,40.578938,-73.98522
2021,04,24,2,52,40.748466,-73.99247
2021,04,19,23,00,40.813232,-73.90908
2021,04,24,5,15,40.757355,-73.73887
2021,04,23,17,53,40.74184,-74.001564
2021,04,24,11,30,40.833942,-73.876205
2021,04,19,10,05,40.724136,-73.992615
2021,04,24,0,20,40.89042,-73.855644
2021,04,24,17,10,40.726406,-73.908485
2021,04,24,17,04,40.693172,-73.97086
2021,04,24,19,15,40.870346,-73.9044
2021,04,22,18,45,40.685795,-73.911644
2021,04,24,20,55,40.57981,-73.837204
2021,04,24,20,21,40.8514,-73.90606
2021,03,19,7,10,0.0,0.0
2021,04,24,19,51,40.6742,-73.99984
2021,03,15,14,22,40.67657,-73.94431
2021,12,15,22,30,40.700874,-73.794395
2021,04,24,14,00,40.76213,-73.870125
2021,04,24,10,00,40.82943,-73.94196
2021,04,23,0,10,40.8452,-73.916885
2021,04,19,20,20,40.79554,-73.9481
2021,04,24,12,00,40.601654,-74.01087
2021,04,24,18,53,40.71352,-73.814865
2021,04,24,21,24,40.700546,-73.917076
2021,04,20,2,29,40.662174,-73.953705
2021,04,24,12,24,40.882595,-73.826775
2021,04,24,20,00,40.853115,-73.927246
2021,04,24,15,00,40.710762,-73.7461
2021,04,24,9,20,40.8014,-73.94819
2021,04,20,10,30,40.733738,-73.95485
2021,04,24,16,30,40.71572,-73.825745
2021,04,24,1,02,40.823128,-73.90925
2021,04,24,10,30,40.6745,-73.74142
2021,04,24,6,00,40.75548,-73.74173
2021,04,24,12,30,40.590252,-73.959564
2021,04,24,21,00,40.720722,-73.98325
2021,04,22,13,25,40.659496,-73.96057
2021,04,24,21,50,40.81792,-73.949745
2021,04,24,17,40,40.77887,-73.943245
2021,04,22,8,20,40.78717,-73.94999
2021,04,24,16,42,40.8617,-73.89139
2021,11,26,2,37,40.820972,-73.88896
2021,04,24,14,00,40.761143,-73.838905
2021,12,16,14,05,40.83511,-73.82683
2021,04,24,12,58,40.64663,-73.95566
2021,04,24,14,50,40.74607,-73.71855
2021,04,23,11,30,40.673283,-73.89046
2021,04,24,19,31,40.610508,-74.09576
2021,04,24,1,43,40.813175,-73.89845
2021,12,15,11,40,40.665073,-73.9274
2021,04,24,0,10,40.764626,-73.810745
2021,04,24,22,00,40.66484,-73.82229
2021,04,06,20,49,40.729736,-73.833725
2021,04,23,7,33,40.802696,-73.949196
2021,04,24,13,20,40.54315,-74.17378
2021,04,24,20,30,40.63574,-73.90853
2021,04,15,20,22,40.666878,-73.94522
2021,04,24,14,40,40.871254,-73.84355
2021,04,24,14,00,40.644142,-73.957924
2021,04,22,19,30,40.65626,-73.950165
2021,04,24,23,00,40.822834,-73.941925
2021,04,24,17,15,40.806587,-73.91041
2021,04,23,19,55,40.67809,-73.8842
2021,04,24,16,15,40.86258,-73.925385
2021,04,24,3,21,40.655334,-73.93077
2021,04,24,17,40,40.743263,-73.91964
2021,04,24,11,15,40.67816,-73.897484
2021,04,24,1,25,40.820503,-73.8881
2021,04,24,20,08,40.84528,-73.9265
2021,04,23,18,30,40.663776,-73.889915
2021,04,24,4,50,40.757355,-73.73887
2021,03,04,19,40,40.67553,-73.96319
2021,04,23,17,52,40.66065,-73.953545
2021,04,24,11,55,40.644245,-73.89103
2021,04,24,17,14,40.8541,-73.919106
2021,04,24,18,30,40.760063,-73.77523
2021,04,24,21,19,40.671852,-73.76436
2021,04,22,11,40,40.753624,-73.96944
2021,04,23,18,05,40.661167,-73.87969
2021,04,24,7,00,40.745285,-73.86911
2021,04,24,16,56,40.675213,-73.7378
2021,04,15,12,40,40.788692,-73.93787
2021,04,24,13,24,40.606876,-73.94795
2021,04,24,23,30,40.81977,-73.93673
2021,04,24,15,02,40.613052,-73.94913
2021,04,20,16,25,40.781063,-73.949425
2021,04,24,10,15,40.69537,-73.76326
2021,04,24,12,30,40.692146,-73.919464
2021,04,24,16,00,40.633682,-73.976524
2021,04,24,22,05,40.666477,-73.808136
2021,04,21,11,46,40.699993,-73.85391
2021,04,24,23,20,40.655853,-73.910126
2021,04,16,7,05,40.792244,-73.94419
2021,04,24,1,07,40.668648,-73.92835
2021,04,24,7,05,40.60372,-73.97671
2021,04,24,19,47,40.636917,-74.152115
2021,04,24,7,00,40.74111,-73.89842
2021,04,24,20,52,40.87341,-73.87589
2021,04,24,9,49,40.692783,-73.74511
2021,04,24,17,56,40.825455,-73.91317
2021,04,24,14,29,40.86507,-73.87185
2021,04,24,7,00,40.723347,-73.939316
2021,04,24,13,10,40.75383,-73.81841
2021,04,24,12,04,40.831978,-73.93515
2021,04,17,9,33,40.667072,-73.93223
2021,04,24,12,00,40.66496,-73.82226
2021,04,24,16,30,40.684727,-73.935394
2021,04,23,22,10,40.803974,-73.94608
2021,04,24,16,20,40.521942,-74.23503
2021,04,24,12,05,40.796215,-73.822975
2021,04,23,0,50,40.723648,-73.99103
2021,04,24,8,30,40.721455,-73.77665
2021,04,24,22,25,40.81115,-73.92891
2021,04,22,22,34,40.79902,-73.947655
2021,04,24,23,40,40.752377,-73.97035
2021,04,24,16,45,40.734978,-73.8614
2021,04,24,18,30,40.87028,-73.878395
2021,04,24,16,00,40.82226,-73.911705
2021,04,24,4,10,40.764492,-73.89063
2021,04,24,16,00,40.832493,-73.88955
2021,04,22,16,20,40.648464,-74.00683
2021,04,24,19,50,40.780136,-73.988266
2021,04,24,10,00,40.88671,-73.81529
2021,04,17,12,45,40.66336,-73.95975
2021,04,24,11,10,40.822163,-73.94242
2021,04,24,21,00,40.755524,-73.833405
2021,04,24,20,33,40.738903,-73.98731
2021,04,22,15,05,40.682938,-73.86717
2021,04,24,23,20,40.63837,-73.997665
2021,04,23,13,45,40.71843,-74.000534
2021,04,24,19,40,40.756424,-73.7403
2021,04,24,17,21,40.70867,-73.95858
2021,04,21,14,30,40.753048,-73.87053
2021,04,24,15,58,40.601753,-73.967636
2021,04,24,15,00,40.642727,-73.91749
2021,04,24,15,00,40.74703,-73.89536
2021,04,24,21,20,40.69366,-73.85217
2021,04,23,12,03,40.70215,-73.82033
2021,04,24,10,50,40.75592,-73.97071
2021,04,05,7,28,40.62573,-73.9564
2021,04,23,16,55,40.811096,-73.95235
2021,04,24,11,50,40.84678,-73.8838
2021,04,23,11,25,40.660927,-73.94914
2021,04,20,16,13,40.81014,-73.908226
2021,04,24,5,15,40.85668,-73.90811
2021,04,24,16,24,40.67597,-73.97519
2021,04,24,21,00,40.67164,-73.95034
2021,04,23,23,52,40.744034,-74.00313
2021,04,24,10,10,40.709404,-74.01483
2021,04,24,15,30,40.79428,-73.94902
2021,04,20,21,30,40.693573,-73.92275
2021,04,24,2,18,40.586124,-73.990715
2021,04,24,22,20,40.826057,-73.89722
2021,04,24,11,28,40.728416,-73.87975
2021,04,24,20,00,40.714523,-73.93683
2021,04,23,15,00,40.800423,-73.945915
2021,04,24,6,00,40.834667,-73.88936
2021,04,16,7,18,40.67357,-73.95294
2021,04,22,0,00,40.752068,-73.85423
2021,04,24,12,20,40.898815,-73.86223
2021,04,24,12,00,40.741493,-73.87503
2021,04,24,14,40,40.778904,-73.96024
2021,04,24,23,10,40.729355,-73.747665
2021,04,24,3,18,40.68054,-73.88674
2021,04,24,4,50,40.641205,-73.877205
2021,04,22,10,00,40.666985,-73.930885
2021,04,24,13,50,40.90831,-73.90892
2021,04,24,3,43,40.643063,-73.95166
2021,12,16,16,21,40.88814,-73.86155
2021,12,17,12,06,40.742493,-73.8887
2021,12,16,19,35,40.65591,-73.89191
2021,12,04,12,30,40.862442,-73.89715
2021,12,15,8,40,40.593613,-73.95732
2021,12,15,18,00,40.82526,-73.91026
2021,12,15,8,05,40.7352,-73.9858
2021,12,15,6,00,40.781933,-73.94428
2021,12,16,0,00,40.629986,-73.97157
2021,12,17,14,00,40.86132,-73.912346
2021,12,15,12,00,40.810684,-73.95452
