year,month,day,hour,minute,lat,lon,node_1,node_2
2020,8,18,9,38,40.842537,-73.89724,42757849,596669434
2020,8,2,11,30,40.756718,-73.85781,42824053,42788010
2020,7,17,9,50,40.606876,-73.94795,42489685,42520484
2020,7,25,15,0,40.868332,-73.8705,42744815,42744819
2020,7,1,17,16,40.844196,-73.88865,42740977,42784008
2020,7,12,15,50,40.666042,-73.88863,42472346,42472351
2020,6,30,16,16,40.839478,-73.883896,42747046,42761193
2020,8,9,20,58,40.76657,-73.888466,42803880,597443992
2020,7,24,10,27,40.57796,-74.095276,42955264,42963894
2020,8,9,2,44,40.68118,-73.8474,42837555,42838661
2020,8,1,11,0,40.64794,-73.972305,42484739,3664938569
2020,7,10,13,30,40.694595,-73.73841,42859648,42890072
2020,7,27,1,5,40.78717,-73.94999,42453577,42447174
2020,8,13,6,30,40.60731,-73.9197,452274107,42491940
2020,7,22,13,0,40.813774,-73.95969,42421857,561035342
2020,8,11,17,0,40.667114,-73.834656,42810596,42818918
2020,7,28,19,44,40.71512,-73.83224,277628529,42911507
2020,8,9,13,15,40.749825,-73.818275,42863675,42916300
2020,7,1,17,10,40.745796,-73.88385,42895139,42804745
2020,8,14,21,30,40.66496,-73.82226,456354377,455884723
2020,8,9,2,30,40.69365,-73.98333,1258875665,4526565698
2020,7,9,10,0,40.69367,-73.81783,42818768,42823746
2020,7,9,20,30,40.851433,-73.93509,42429032,42429035
2020,7,27,19,5,40.639652,-74.07551,42965724,42979474
2020,7,12,15,25,40.674934,-73.80186,457133796,457013868
2020,7,26,18,59,40.76164,-73.9102,42833494,42810507
2020,8,15,10,0,40.742523,-73.94924,42825933,276317215
2020,7,22,12,47,40.669456,-73.86284,1942055333,1942055341
2020,8,17,15,30,40.573387,-74.13646,42979223,42979226
2020,7,27,7,0,40.75102,-73.701965,42850178,42850179
2020,7,8,15,38,40.608307,-74.13132,448078031,448078038
2020,7,28,15,45,40.827267,-73.90696,42762856,42762858
2020,7,15,19,10,40.84576,-73.89186,42729799,42729809
2020,8,18,9,10,40.82833,-73.85021,42771253,42757406
2020,7,12,19,30,40.668224,-73.953445,42515011,42515010
2020,7,11,3,45,40.754864,-73.85255,42791518,274419513
2020,7,16,17,33,40.67983,-73.9583,597728152,42497821
2020,7,12,15,22,40.720165,-73.844795,42865629,42881733
2020,7,6,17,50,40.759514,-73.99926,42430664,427804029
2020,7,2,0,50,40.692936,-73.87777,42888231,42798309
2020,7,29,20,26,40.644295,-73.95234,42479756,42479761
2020,7,23,12,25,40.73285,-74.00421,42431536,42431797
2020,7,25,13,51,40.824024,-73.938805,42435876,42439225
2020,8,19,15,44,40.744667,-73.971146,370914027,248708582
2020,8,17,17,30,40.61881,-73.91142,42471016,42471017
2020,7,19,23,0,40.692463,-73.81082,457018753,457013515
2020,7,28,22,15,40.894314,-73.86027,42741775,42741778
2020,7,1,21,0,40.66563,-73.73921,42875458,42925332
2020,8,16,22,10,40.625916,-74.13449,42990527,43008038
2020,7,27,16,58,40.681858,-73.84672,42838655,42879038
2020,8,3,23,0,40.591675,-74.07893,42959903,42959905
2020,8,17,6,40,40.73862,-73.8508,2812430120,42865577
2020,8,12,10,30,40.863224,-73.890396,42755099,42755102
2020,8,3,10,15,40.808376,-73.92906,42749813,42749817
2020,7,4,23,0,40.674755,-73.880005,42502238,42502233
2020,7,30,10,0,40.804695,-73.92239,42725827,42739615
2020,8,6,13,43,40.62006,-74.01622,42521843,42521846
2020,7,26,10,0,40.703926,-73.83461,42927777,42927786
2020,7,10,15,50,40.805836,-73.94691,3099327968,42453236
2020,8,12,11,25,40.66255,-73.90893,42477766,42477768
2020,7,24,23,6,40.843735,-73.895905,573401827,103076785
2020,8,16,0,0,40.71843,-74.000534,42428433,42440815
2020,8,10,10,51,40.694557,-73.94325,42492340,42492342
2020,7,24,0,0,40.67753,-73.73085,42821071,470078250
2020,7,18,18,35,40.84353,-73.89401,596400058,42718876
2020,8,12,19,0,40.685196,-73.97829,42466299,42491608
2020,7,12,14,44,40.843346,-73.93764,42433044,42455245
2020,8,9,17,30,40.755753,-73.883514,5357878483,5357878484
2020,7,2,1,10,40.726444,-73.76579,279146480,42804963
2020,8,16,1,2,40.845634,-73.8848,42753817,42767028
2020,7,9,18,0,40.668324,-73.902336,42491380,2547411482
2020,8,4,22,33,40.667614,-73.87056,1942055203,1942055159
2020,8,18,12,36,40.812267,-73.92747,42775127,42765766
2020,8,4,14,0,40.81106,-73.95119,4888388399,42432931
2020,8,13,13,57,40.69069,-73.91621,42489088,42489085
2020,7,26,4,30,40.747494,-73.99319,42427805,42438547
2020,7,18,12,0,40.75021,-73.938515,42833367,42817428
2020,8,2,23,40,40.74554,-73.7768,42815638,588181388
2020,7,26,8,30,40.745594,-73.9034,42870277,5328215082
2020,8,8,15,45,40.805805,-73.91721,42737719,42737714
2020,8,16,5,10,40.775986,-73.78461,42856369,274298678
2020,7,23,18,49,40.607628,-73.9639,42470990,42470993
2020,7,17,22,10,40.67824,-73.7711,42805785,42805818
2020,8,16,6,34,40.83623,-73.90741,42739165,42764738
2020,6,30,12,0,40.749638,-73.99905,42438672,42435633
2020,7,28,11,30,40.78587,-73.84955,42891547,42927356
2020,8,11,11,50,40.808163,-73.92653,42732852,3659131644
2020,7,7,11,52,40.839207,-73.82537,596455609,470853543
2020,8,16,20,0,40.5989,-73.75096,42824378,42857720
2020,8,6,19,20,40.596,-73.77067,42848406,42883791
2020,7,16,10,0,40.72472,-73.939606,42490491,42479402
2020,8,16,15,0,40.61949,-73.94652,42477016,42502531
2020,6,30,3,15,40.797,-73.93778,42443085,42456115
2020,7,13,1,35,40.80348,-73.90781,42752942,42765793
2020,7,10,7,0,40.815437,-73.924,42733951,42735684
2020,7,4,16,40,40.676273,-73.9095,597728004,597748756
2020,7,5,15,51,40.82154,-73.94287,42435861,42435863
2020,7,31,9,15,40.63468,-73.96509,42485790,42472421
2020,7,30,1,40,40.757263,-73.86924,5357867224,5357867225
2020,7,12,16,40,40.641285,-73.89127,42492725,42506148
2020,7,18,4,50,40.59997,-73.761665,42810887,42810889
2020,7,2,18,40,40.81464,-73.81452,42770927,42779222
2020,8,11,3,0,40.865345,-73.90849,42743109,42743114
2020,7,11,1,50,40.864254,-73.88813,42746222,42763082
2020,8,17,8,30,40.672977,-73.971664,42486365,544352667
2020,8,10,21,45,40.665558,-73.72985,42787881,42904285
2020,8,1,20,30,40.65239,-73.92655,42473153,42497469
2020,7,30,19,15,40.695385,-73.97624,42471764,4591489133
2020,7,27,21,30,40.840343,-73.867256,42767888,42781955
2020,7,6,12,40,40.84541,-73.891136,42729809,42759838
2020,8,7,15,15,40.65525,-73.952965,42494660,42494664
2020,8,14,23,15,40.7145,-73.961296,42520404,42537987
2020,8,11,15,55,40.876785,-73.87446,42742280,42734124
2020,8,4,23,0,40.827827,-73.875175,42749568,42759429
2020,8,13,19,30,40.755756,-73.96479,42436716,42436714
2020,7,6,7,29,40.649025,-73.89635,42482079,42508523
2020,7,24,15,29,40.570877,-74.16984,447760931,447761204
2020,8,15,3,15,40.672855,-73.82309,42830853,42882397
2020,8,17,23,2,40.65461,-73.922,42468587,1942054145
2020,7,12,13,15,40.86003,-73.86464,42738437,42745610
2020,7,5,17,5,40.678417,-73.729225,42805947,42805952
2020,7,2,17,46,40.83609,-73.87039,42718785,42718804
2020,7,8,16,15,40.733967,-73.87177,2089937970,2089937981
2020,7,13,17,0,40.76663,-73.89605,106074504,42795971
2020,8,5,7,30,40.73937,-73.79189,462109429,462109442
2020,7,28,14,10,40.658253,-73.98465,588152221,588152228
2020,8,3,18,0,40.69515,-73.8314,42830745,42863041
2020,8,17,16,31,40.62393,-73.97278,42498710,42498706
2020,7,12,22,50,40.656693,-73.89464,42499325,42499329
2020,7,22,20,20,40.708324,-73.84314,461768283,461767551
2020,8,19,6,5,40.70075,-73.98599,42497724,42519833
2020,7,31,8,15,40.78928,-73.84095,42820134,3788223733
2020,8,8,12,20,40.842438,-73.93926,42428984,42427143
2020,7,1,17,45,40.701782,-73.88269,42885330,42899627
2020,7,4,20,54,40.652424,-73.83821,42886450,2756629994
2020,8,4,16,0,40.68051,-73.956985,42501891,42524151
2020,7,12,21,51,40.655254,-73.76568,279203043,279200384
2020,7,29,15,17,40.666546,-73.78808,277747055,455493219
2020,7,18,22,18,40.848118,-73.93089,42427016,42442734
2020,7,2,6,19,40.613537,-73.91682,42500380,42524228
2020,7,20,15,30,40.699703,-73.98047,42481022,42481025
2020,8,2,15,0,40.639637,-73.91533,42493430,42493434
2020,7,16,22,7,40.666996,-73.86789,42472553,42478719
2020,8,8,14,0,40.663227,-73.93159,42468552,42468550
2020,7,25,11,51,40.851818,-73.94186,60928040,60916829
2020,7,27,9,0,40.768875,-73.90852,276209383,2433000860
2020,8,15,15,6,40.7731,-73.84566,42833146,4207936810
2020,7,4,16,20,40.878853,-73.87349,42734127,42739325
2020,8,14,14,25,40.754047,-73.9939,42444964,42435646
2020,6,30,14,15,40.837433,-73.88771,42757756,5329476994
2020,7,21,9,0,40.741135,-73.8986,42796983,488257229
2020,7,7,14,16,40.643745,-73.97009,42489119,42517208
2020,8,16,7,50,40.673107,-73.99959,449388063,449388060
2020,8,1,15,0,40.69454,-73.93093,42470002,42495992
2020,7,29,12,37,40.868813,-73.838234,42761583,42761585
2020,7,11,6,31,40.66684,-73.78941,42805425,42885689
2020,7,18,14,55,40.761543,-73.87792,42856715,42874205
2020,6,29,13,20,40.820435,-73.93624,42432659,5335109935
2020,8,1,10,50,40.821636,-73.93909,42434246,2141026518
2020,7,28,18,0,40.689648,-73.9184,42486686,42486689
2020,8,11,13,0,40.84153,-73.87239,42728431,3656081808
2020,6,29,15,0,40.655926,-73.95542,42499253,42499262
2020,7,17,14,40,40.64671,-73.95811,42460684,42478853
2020,7,2,12,13,40.86258,-73.925385,42427859,42432789
2020,8,13,10,0,40.67693,-74.00211,449658617,449388063
2020,7,21,18,30,40.74945,-73.88711,42816026,42816029
2020,7,31,0,4,40.683723,-73.96797,42464930,42464932
2020,7,9,8,26,40.835014,-73.83097,42747374,779875615
2020,8,2,1,45,40.64385,-73.964005,42525206,42479696
2020,8,13,17,0,40.65733,-73.917274,42476275,42476276
2020,8,3,11,0,40.72616,-73.90012,42900482,42885105
2020,7,28,13,0,40.706863,-74.006996,42422056,42444424
2020,7,3,22,27,40.62349,-74.000534,42474197,42474204
2020,7,15,10,30,40.758636,-73.97715,42440452,42440153
2020,7,26,23,45,40.83829,-73.930016,60920157,529288546
2020,7,5,3,6,40.694557,-73.94325,42492340,42492342
2020,7,7,17,30,40.6867,-73.9982,42514188,42490577
2020,8,6,18,14,40.81814,-73.81672,42774867,42776123
2020,8,17,19,38,40.700005,-73.90296,42856057,42899552
2020,7,27,0,0,40.720245,-73.9444,42463374,42502920
2020,7,22,9,30,40.67757,-73.981415,42478132,42465262
2020,8,14,12,15,40.87397,-73.906494,42731542,1396352302
2020,7,26,14,12,40.63712,-73.9247,3611735248,3611735245
2020,7,30,13,37,40.675755,-73.88738,42499696,42504337
2020,7,23,21,25,40.69666,-73.93109,42492360,42506580
2020,7,13,10,14,40.77564,-73.96263,42436913,42446021
2020,8,7,2,45,40.749046,-73.98203,42434948,42445908
2020,8,12,14,25,40.677414,-73.7588,42859873,42878478
2020,8,13,7,14,40.784676,-73.83764,42818711,42875832
2020,7,30,4,50,40.808853,-73.88405,42749864,42749860
2020,7,24,11,23,40.87294,-73.88534,2024825517,42750022
2020,7,3,14,27,40.653744,-73.91848,42497234,42497237
2020,8,17,13,0,40.713913,-73.737915,5142961398,42900529
2020,7,14,18,40,40.66408,-73.94817,42478516,42481975
2020,8,17,12,30,40.869835,-73.84291,42759537,42775543
2020,8,1,15,10,40.587414,-74.069496,3552422359,3552399237
2020,7,13,18,15,40.757847,-73.91661,42883002,42883005
2020,7,12,3,0,40.672062,-73.925255,42534032,42503861
2020,8,18,9,5,40.884647,-73.82662,42724149,42753627
2020,7,4,17,18,40.84528,-73.83453,42742569,42747422
2020,7,22,18,0,40.711037,-73.96059,42509277,42467551
2020,8,20,13,53,40.813374,-73.956276,42442584,42453717
2020,7,19,14,40,40.61636,-73.9237,42473120,42473125
2020,8,18,23,43,40.619804,-74.084564,42972825,42999448
2020,8,12,0,2,40.86789,-73.86729,42761459,42761462
2020,8,8,18,0,40.681503,-73.904106,42474941,1260335171
2020,8,7,23,57,40.825394,-73.883286,42749545,42753465
2020,7,20,10,0,40.609505,-74.181885,446515030,60650276
2020,8,10,6,15,40.692062,-73.95191,42477901,42481546
2020,7,3,22,12,40.85573,-73.910416,42731718,42731712
2020,7,1,15,50,40.59116,-73.94498,42489704,42520508
2020,8,5,17,1,40.81467,-73.93623,5378686574,42435953
2020,8,10,15,42,40.699757,-73.79359,42826545,4202467337
2020,7,7,15,30,40.668346,-73.960526,42471068,1770713491
2020,7,20,4,0,40.57663,-73.98146,42503141,42503153
2020,8,5,23,0,40.638107,-74.08495,43018903,43010763
2020,8,9,17,20,40.711773,-73.75309,42820919,42835146
2020,8,14,16,0,40.57508,-73.98991,42508975,42503441
2020,6,29,15,49,40.8466,-73.88346,42734902,42767034
2020,8,13,9,30,40.64858,-73.96677,42484757,42490015
2020,7,8,15,22,40.860996,-73.89643,2025097103,42765905
2020,7,17,17,45,40.6828,-73.90638,42485893,42485894
2020,7,19,3,45,40.846603,-73.789505,42732022,42732024
2020,7,2,14,0,40.70994,-74.01572,42437401,246858431
2020,8,18,11,30,40.679817,-73.87982,598622246,42464794
2020,7,4,1,30,40.788895,-73.81869,274185980,274187466
2020,7,5,2,10,40.676224,-73.79924,42891995,42937043
2020,8,12,13,40,40.60174,-73.74905,42908699,42820522
2020,7,18,0,1,40.793438,-73.93284,371209940,371239958
2020,8,4,12,30,40.66919,-73.8857,42499712,42504350
2020,7,19,0,0,40.84106,-73.81858,42738592,42738594
2020,7,8,23,50,40.829754,-73.87374,42737353,42738396
2020,8,15,21,54,40.652115,-73.916664,42513361,42526416
2020,6,30,9,5,40.8475,-73.86696,42761375,42761379
2020,7,5,2,15,40.783295,-73.8214,42851778,42865328
2020,7,23,17,0,40.837643,-73.853836,42718555,42748323
2020,7,9,18,30,40.86569,-73.80516,460512016,42720467
2020,7,23,14,30,40.72401,-73.94425,42472686,42472689
2020,8,21,22,0,40.7551,-73.924324,42888668,42888664
2020,8,8,4,20,40.73518,-73.83629,511252384,42796919
2020,7,25,13,45,40.66546,-73.747284,42815132,42832007
2020,8,3,6,55,40.805637,-73.9344,42447209,42426960
2020,8,5,12,47,40.834114,-73.86327,460238171,42718773
2020,7,6,9,55,40.76229,-73.75711,277672046,42803716
2020,7,27,12,35,40.721363,-73.94556,2987758898,2987758899
2020,7,19,20,55,40.584755,-73.94712,455422044,455426894
2020,7,28,19,0,40.72657,-73.85265,42846677,277630883
2020,7,16,12,35,40.71178,-73.72995,279178414,279178454
2020,8,1,21,0,40.76027,-73.80401,42809214,42834389
2020,7,19,16,26,40.84869,-73.90329,42757917,2028328014
2020,7,23,12,50,40.676937,-73.89907,42464666,597773120
2020,8,3,7,25,40.6772,-73.94147,42467435,42535067
2020,7,24,14,0,40.793816,-73.94012,42443077,42434386
2020,7,22,19,0,40.681473,-73.72776,42821071,470078250
2020,8,14,13,10,40.810726,-73.92465,42732872,2826997295
2020,8,20,11,45,40.7997,-73.97193,42441895,42441899
2020,8,18,15,0,40.633152,-73.97762,42501950,42515337
2020,8,7,18,0,40.64041,-73.99197,42460222,42460889
2020,7,30,20,45,40.741714,-73.90634,597414826,597414712
2020,7,7,18,15,40.768932,-73.79191,42835878,274302633
2020,8,3,20,30,40.644768,-73.94028,42479866,42479870
2020,7,29,2,7,40.895527,-73.86348,42728680,42741759
2020,7,20,21,27,40.586098,-73.93237,455430693,455430765
2020,7,8,1,0,40.696198,-73.98869,278632503,598043793
2020,7,2,16,14,40.854588,-73.90187,2025188869,42741289
2020,7,19,2,5,40.654984,-74.00711,449025276,449388544
2020,7,28,8,0,40.763683,-73.99623,42430688,42430691
2020,7,16,19,35,40.8617,-73.89139,42742613,42742618
2020,7,2,19,20,40.74775,-73.98086,42434951,561042191
2020,8,14,14,50,40.84432,-73.89988,42718876,103070839
2020,7,9,13,20,40.66925,-73.93944,42474828,1259822830
2020,7,9,23,13,40.81207,-73.93603,42437929,2481877067
2020,7,11,23,0,40.608593,-74.00486,42487964,42491349
2020,7,2,21,37,40.628876,-73.98043,42466834,42492877
2020,7,20,16,40,40.894314,-73.86027,42741775,42741778
2020,7,17,13,5,40.752037,-73.942726,42931320,276069438
2020,7,20,13,0,40.720566,-73.8459,42865629,42895948
2020,7,16,21,30,40.74223,-73.928375,42860598,42860601
2020,7,21,11,47,40.84543,-73.91399,42736339,42737536
2020,7,3,12,47,40.72945,-73.890015,42839172,42871379
2020,7,8,17,6,40.729794,-74.002144,42430187,42430205
2020,7,9,15,45,40.682564,-73.85199,42787488,42837534
2020,8,7,23,36,40.675407,-73.90375,597773097,597783057
2020,8,18,9,54,40.67646,-73.80752,42832432,42875899
2020,8,15,6,30,40.588634,-73.95544,42514135,42514140
2020,8,11,10,50,40.64891,-73.89256,42468396,1273032391
2020,7,9,9,30,40.697296,-73.92378,42486746,42499833
2020,7,26,17,35,40.757355,-73.73887,461917162,461917207
2020,8,6,11,40,40.61955,-73.9682,42485282,42532842
2020,7,30,7,50,40.743782,-73.97352,42445387,42445390
2020,7,5,3,55,40.65613,-73.90825,42474546,3658737124
2020,6,29,10,35,40.857838,-73.932045,42427780,42429104
2020,7,28,1,55,40.66167,-73.93727,42475522,42485103
2020,7,23,18,26,40.80684,-73.91547,42743521,42763143
2020,7,27,18,30,40.825134,-73.95141,561035359,42428926
2020,7,2,13,50,40.722496,-73.940414,42476536,42476545
2020,6,29,11,18,40.829945,-73.93005,42735968,595786274
2020,8,9,22,16,40.712227,-73.88436,42843682,42843686
2020,7,18,0,38,40.850494,-73.91546,42769956,2907939233
2020,8,15,9,0,40.64581,-74.00242,42477073,42487463
2020,7,28,1,0,40.732254,-73.99636,42437951,42437949
2020,8,1,8,30,40.88092,-73.86226,42762660,42769105
2020,8,2,22,0,40.678528,-73.92961,42515953,42485616
2020,7,10,12,50,40.772938,-73.89034,42864874,42851754
2020,8,2,0,10,40.692142,-73.809654,42829303,42829307
2020,7,16,20,30,40.671585,-73.99843,598293556,449616592
2020,8,10,0,19,40.66496,-73.82226,456354377,455884723
2020,7,29,16,57,40.742256,-73.97768,42442902,42445417
2020,8,4,18,20,40.6858,-73.97041,42488442,42464925
2020,7,10,7,0,40.697224,-73.992134,42517597,42517600
2020,8,8,13,30,40.69149,-73.92557,42501294,42505515
2020,7,30,15,10,40.710938,-73.76654,42834912,42834917
2020,7,25,14,46,40.589565,-73.939804,42481844,5391643305
2020,8,19,18,8,40.665615,-73.81757,455883663,528909156
2020,8,16,17,50,40.75829,-73.83431,5421218205,42870465
2020,7,4,23,39,40.666595,-73.87176,1942055151,1942055156
2020,7,7,20,46,40.82101,-73.86575,42719908,42719913
2020,8,4,15,32,40.75651,-73.89692,42835573,42835576
2020,7,24,16,11,40.666187,-73.79176,455884734,455583636
2020,8,8,9,30,40.845104,-73.91494,60923716,596668832
2020,7,19,16,0,40.696346,-73.799866,42817272,42826504
2020,8,10,16,50,40.684746,-73.83112,42858028,42858032
2020,8,10,8,30,40.707443,-74.007614,42422056,42448583
2020,8,7,18,27,40.67337,-73.75619,42890279,4202517906
2020,7,14,16,12,40.766865,-73.88933,481250151,106133084
2020,8,12,7,0,40.617653,-74.00659,42485215,42530105
2020,7,4,22,0,40.843838,-73.89101,42733176,42733174
2020,8,9,7,52,40.844185,-73.86748,42734239,42739923
2020,7,3,16,34,40.663227,-73.93159,42468552,42468550
2020,7,12,22,54,40.85186,-73.92816,42436285,42436288
2020,7,25,22,0,40.763077,-73.976364,42430378,42431544
2020,7,23,11,30,40.75325,-73.9123,2883385992,3938728154
2020,8,14,17,56,40.65121,-73.95893,42489721,42491697
2020,7,21,4,25,40.69773,-73.81409,280641025,1934649890
2020,7,16,19,0,40.872173,-73.86319,42762621,42778600
2020,8,13,8,30,40.675365,-73.872246,42474072,42488233
2020,8,15,10,59,40.849964,-73.91416,42720026,42720029
2020,7,18,16,28,40.591106,-73.96513,42508875,42508885
2020,7,4,15,40,40.5832,-73.97304,455440534,455440769
2020,7,25,12,37,40.76912,-73.95505,42439567,42430075
2020,7,13,8,30,40.77362,-73.94573,42435522,42448257
2020,8,5,20,30,40.847927,-73.89941,42757539,42783470
2020,7,2,9,31,40.707832,-74.01364,42436181,4149936245
2020,8,12,1,50,40.6743,-73.93339,42516366,42473534
2020,7,8,5,38,40.824158,-73.87462,60653656,60653787
2020,8,17,6,30,40.851498,-73.88383,42741009,42759859
2020,7,6,16,30,40.747692,-73.89381,42866046,597428925
2020,8,1,5,0,40.80819,-73.90489,42743481,42752956
2020,8,15,17,39,40.835175,-73.87502,42722642,42738405
2020,7,21,0,40,40.695396,-73.74387,42889653,42933840
2020,7,7,11,40,40.718006,-73.75277,42826354,42862852
2020,7,26,11,10,40.737797,-73.8507,42795228,535055283
2020,7,18,13,45,40.694263,-73.95235,42481534,42481537
2020,7,3,11,40,40.604473,-73.99644,42514315,42514318
2020,8,3,9,0,40.65295,-73.95867,42484790,552189311
2020,8,10,21,0,40.646545,-73.998085,42519668,42538223
2020,7,16,17,0,40.68524,-73.828445,42868657,42868659
2020,8,5,3,20,40.73376,-73.93743,42856261,1056072094
2020,7,1,17,25,40.621162,-73.939995,42528221,42473740
2020,7,26,2,30,40.687008,-73.82219,42855543,42855618
2020,8,11,4,18,40.71769,-73.831406,277578666,277578452
2020,7,15,19,31,40.667133,-73.88175,42497134,42497131
2020,7,17,22,54,40.871002,-73.893845,42736225,3638966158
2020,7,11,20,18,40.58993,-73.90059,42491962,4210428895
2020,7,3,20,0,40.831333,-73.92167,42733729,42733725
2020,7,31,7,28,40.711334,-73.9339,42490329,42502444
2020,7,8,15,13,40.836952,-73.91534,42741378,2408369222
2020,7,18,0,0,40.754807,-73.9626,42436719,370924677
2020,8,7,19,30,40.82304,-73.88193,106683928,60653937
2020,8,15,18,0,40.674267,-73.78078,42805907,42901334
2020,7,20,9,0,40.75202,-74.00473,42427824,42430603
2020,7,2,8,44,40.656437,-73.94727,42481690,42496559
2020,8,3,16,10,40.7324,-73.76561,42792092,42798878
2020,7,26,14,30,40.605072,-73.94277,42477036,42481816
2020,8,4,22,4,40.662533,-73.94792,42472153,42472158
2020,7,11,12,16,40.70086,-73.893845,42807154,42848864
2020,8,7,6,10,40.825314,-73.84321,42719977,42746384
2020,7,7,13,0,40.692886,-73.832184,2924892677,2924892676
2020,7,21,9,25,40.69613,-73.987114,42497737,5171244199
2020,7,6,15,50,40.710316,-73.75247,42835141,42835146
2020,8,10,0,0,40.734497,-73.72287,462756047,462758680
2020,8,21,23,10,40.60707,-74.09241,42989319,42973911
2020,7,27,14,45,40.69891,-73.93078,42499820,42513705
2020,8,1,12,0,40.673676,-73.87976,42484919,42502238
2020,7,26,14,30,40.90179,-73.85104,42769160,42772956
2020,7,20,18,9,40.68214,-73.91433,42476367,42509396
2020,7,8,20,59,40.595764,-73.7739,42883803,42852439
2020,8,11,6,57,40.681686,-73.871574,42472614,2922393070
2020,8,5,10,40,40.81248,-73.884186,42747861,42747869
2020,8,4,11,19,40.845177,-73.88832,42740977,42740980
2020,8,7,15,15,40.675278,-73.79335,42874339,42874342
2020,7,3,17,32,40.66154,-73.98274,42487599,42516089
2020,8,11,20,0,40.834007,-73.87568,42737364,42757795
2020,7,9,17,0,40.669777,-73.9583,42486222,42486228
2020,8,8,2,0,40.83005,-73.922424,42733725,42734173
2020,8,13,11,30,40.699482,-73.96104,42492038,42469391
2020,8,6,15,23,40.600094,-73.757065,42862121,42907966
2020,7,19,13,50,40.840347,-73.84241,42750108,42759595
2020,7,9,8,54,40.75775,-73.88197,42835637,5357878476
2020,7,28,20,12,40.66127,-73.896065,42500270,42510930
2020,7,14,20,0,40.675297,-73.87268,42474078,42474072
2020,7,11,10,0,40.653744,-73.93162,42489554,42510409
2020,7,17,12,20,40.63027,-73.88784,42530025,5198668567
2020,7,21,15,20,40.82207,-73.89034,42739800,42746538
2020,8,1,13,49,40.58781,-74.09851,42955927,42960958
2020,7,17,5,0,40.76491,-73.88656,42884818,562073872
2020,7,13,2,5,40.77573,-73.92603,4262943193,3778337376
2020,8,10,23,0,40.60538,-73.9964,42521732,42527988
2020,7,14,19,54,40.741447,-73.84603,276096332,106204721
2020,8,14,22,30,40.582584,-73.83022,5021215668,5021215669
2020,7,29,20,0,40.67884,-73.75419,1491225745,1491225755
2020,6,30,19,37,40.8947,-73.84721,42747080,42753743
2020,8,7,16,0,40.662926,-73.76496,42835403,42848752
2020,7,23,10,15,40.771854,-73.83179,42789026,274188553
2020,7,16,17,40,40.67091,-73.89364,42484879,42478547
2020,8,1,16,0,40.786854,-73.82236,42793686,42865315
2020,7,30,18,35,40.620743,-73.914375,42498476,42522358
2020,7,6,9,0,40.818558,-73.92732,42741436,2408448905
2020,8,12,5,35,40.839897,-73.88584,42734870,42767004
2020,7,11,22,36,40.838108,-73.914246,2408359299,2408369222
2020,7,20,10,32,40.692547,-73.90736,42496784,42522470
2020,7,5,14,48,40.693577,-73.80199,42847241,42912430
2020,7,17,19,50,40.861107,-73.89028,42742618,5327456902
2020,7,24,17,20,40.80407,-73.93461,42434134,42434131
2020,7,14,18,0,40.67851,-73.81435,42837070,42887352
2020,8,11,7,46,40.742493,-73.87337,42838585,42849864
2020,7,8,21,50,40.636734,-73.89831,42500121,42513300
2020,7,29,12,45,40.736732,-73.85451,535055283,597363495
2020,8,10,14,50,40.667847,-73.77612,1942055200,455577191
2020,8,19,14,57,40.66552,-73.74467,1369956633,42813144
2020,8,19,20,20,40.83235,-73.85346,42735337,42735334
2020,7,19,12,40,40.69771,-73.78589,42917466,42931225
2020,7,22,13,30,40.59095,-73.94687,42508473,42534801
2020,7,17,14,0,40.784237,-73.947075,42443054,42434175
2020,8,16,15,45,40.73444,-73.72179,42789907,42930722
2020,7,2,17,38,40.857365,-73.84657,3661361829,3661361826
2020,8,15,12,40,40.706787,-73.949005,42514959,42523539
2020,8,13,18,0,40.699398,-73.850494,42919181,2757013581
2020,7,14,7,45,40.82553,-73.86012,42725869,42742098
2020,8,10,15,27,40.818504,-73.91448,42749766,2912071211
2020,7,14,20,20,40.80484,-73.912796,471240527,471243699
2020,7,10,13,50,40.670017,-73.98808,42465296,42510710
2020,7,23,15,0,40.741734,-73.7283,462759538,462759214
2020,8,6,12,15,40.820988,-73.89413,42739788,42739791
2020,8,3,10,0,40.681763,-73.72811,470073501,42821064
2020,7,13,15,40,40.694782,-73.85258,42860326,2757013530
2020,8,16,4,45,40.63082,-73.88636,1257569595,42463529
2020,8,4,16,20,40.70193,-73.782074,42865884,42865888
2020,7,4,20,17,40.74887,-73.89256,42816001,42816004
2020,8,4,14,10,40.70648,-73.96375,42520210,42487630
2020,7,19,18,55,40.882446,-73.856674,42730846,42762675
2020,8,7,20,0,40.715755,-73.73743,42831497,42865795
2020,8,10,12,20,40.679905,-73.96262,42499394,42478421
2020,7,20,2,35,40.84286,-73.893486,42740434,42754125
2020,7,5,19,8,40.738712,-73.78722,42877249,42888146
2020,7,10,0,40,40.837894,-73.88138,42718835,596400058
2020,7,21,15,33,40.838543,-73.90095,42748439,42768599
2020,7,7,1,0,40.643925,-74.076454,42944320,42980434
2020,7,8,8,50,40.752064,-73.97351,42446977,42449948
2020,7,19,0,17,40.867012,-73.92312,42429217,42429220
2020,7,28,23,0,40.825966,-73.88756,42761356,42761360
2020,7,13,22,0,40.827904,-73.91218,2827547781,42746974
